module,mean,var,std,min,max,p01,p05,p50,p95,p99,zero_ratio
refine.3,0.001261285156942904,0.00042498097172938287,0.020615309159199697,-0.10581724345684052,0.12622663378715515,-0.04588757082819939,-0.031850505620241165,0.0008196281269192696,0.0358782634139061,0.05194662883877754,0.003950715065002441
refine.4,0.0012612787541002035,0.00042497669346630573,0.020615205394715466,-0.10581670701503754,0.12622599303722382,-0.04588733986020088,-0.03185034543275833,0.0008196239359676838,0.03587808087468147,0.05194636434316635,0.003950834274291992
refine.5,0.008784715086221695,0.00016373030666727573,0.012796105136613865,0.0,0.12622599303722382,0.0,0.0,0.0008196239359676838,0.03587808087468147,0.05194636434316635,0.48570311069488525
refine_se.block.avg_pool,0.008784715086221695,4.153771078563295e-05,0.006445751374792,0.001542976824566722,0.02454272098839283,0.0016992699820548296,0.0018084918847307563,0.005977309308946133,0.020666543394327164,0.022371428087353706,0.0
refine_se.block.fc.0,-0.0031996658071875572,3.645082102821107e-08,0.0002155245253520143,-0.0037943481002002954,-0.002732491120696068,-0.0036497453693300486,-0.0035255560651421547,-0.0031973114237189293,-0.0028973568696528673,-0.0027681717183440924,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009659169241786003,0.00014807666593696922,0.012169086487364991,-0.043281231075525284,0.07353521138429642,-0.01696360856294632,-0.009869622997939587,0.009398110210895538,0.03011322021484375,0.038947463035583496,0.004961967468261719
refine_out.1,0.009657355025410652,0.00014800106873735785,0.012165979974394083,-0.04325422644615173,0.07340295612812042,-0.01696198061108589,-0.009869302622973919,0.009397832676768303,0.030104119330644608,0.03892778232693672,0.004961967468261719
encoder_conv.block.0,-0.00021662673680111766,0.026649808511137962,0.16324772130458043,-0.7848471403121948,0.7896221280097961,-0.40642762184143066,-0.28160881996154785,0.0005694325664080679,0.27571922540664673,0.4014750123023987,0.0005283355712890625
encoder_conv.block.1,-0.00021662574727088213,0.026649536564946175,0.16324688837753135,-0.7848431468009949,0.7896181344985962,-0.4064255356788635,-0.28160738945007324,0.0005694296560250223,0.2757177948951721,0.4014729857444763,0.0005283355712890625
encoder_conv.block.2,0.06308287382125854,0.009198463521897793,0.09590867281897812,0.0,0.7896181344985962,0.0,0.0,0.0005694296560250223,0.2757177948951721,0.4014729857444763,0.49886035919189453
encoder_se.block.avg_pool,0.06309577822685242,0.0008950009359978139,0.029916733377790664,-0.007971573621034622,0.1291067749261856,-0.0014147864421829581,0.018804414197802544,0.06023166701197624,0.10718762874603271,0.12236104905605316,0.0
encoder_se.block.fc.0,-0.02763843908905983,2.6004210667451844e-05,0.005100412793828736,-0.040527764707803726,-0.013020595535635948,-0.03956833854317665,-0.03641675412654877,-0.026996731758117676,-0.020722929388284683,-0.016498200595378876,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0015970467356964946,0.024386275559663773,0.15616108849410526,-0.7301570177078247,0.7732714414596558,-0.36523643136024475,-0.2582719624042511,-0.001401023706421256,0.2549637258052826,0.36116206645965576,0.000507354736328125
decoder_fc,0.00010275375097990036,0.008212742395699024,0.09062423735237182,-0.41262224316596985,0.4179733693599701,-0.2113083302974701,-0.1489708572626114,0.00018354691565036774,0.1491761952638626,0.21136440336704254,0.000865936279296875
refine.0,7.139517038012855e-06,0.0027130336966365576,0.052086886033209524,-0.2878631055355072,0.28387707471847534,-0.12441049516201019,-0.08564925193786621,-3.3207645174115896e-05,0.08568640798330307,0.12451278418302536,0.0015735626220703125
refine.1,7.139484296203591e-06,0.00271300645545125,0.05208662453501139,-0.2878616452217102,0.28387564420700073,-0.12440986186265945,-0.08564881980419159,-3.320747782709077e-05,0.08568597584962845,0.12451215088367462,0.0015735626220703125
refine.2,0.02053428813815117,0.0009357049129903316,0.030589457546519712,0.0,0.28387564420700073,0.0,0.0,0.0,0.08568597584962845,0.12451215088367462,0.5010504722595215
refine.3,0.0012630855198949575,0.00042531322105787694,0.020623365900305335,-0.10763972997665405,0.12570424377918243,-0.045828916132450104,-0.03188912570476532,0.0008213237742893398,0.03590760380029678,0.051888804882764816,0.00399327278137207
refine.4,0.0012630787678062916,0.0004253089427947998,0.020623262176358032,-0.10763918608427048,0.1257036030292511,-0.0458286851644516,-0.031888965517282486,0.0008213196415454149,0.03590741753578186,0.051888540387153625,0.003993391990661621
refine.5,0.008794685825705528,0.00016375287668779492,0.01279698701600478,0.0,0.1257036030292511,0.0,0.0,0.0008213196415454149,0.03590741753578186,0.051888540387153625,0.48564815521240234
refine_se.block.avg_pool,0.008794685825705528,4.141821409575641e-05,0.00643647528510414,0.0015876640100032091,0.0232179444283247,0.0016941375797614455,0.0018116437131538987,0.005964888725429773,0.020722342655062675,0.022006945684552193,0.0
refine_se.block.fc.0,-0.0032010411377996206,2.1507052139213556e-08,0.00017750225953269878,-0.003618560964241624,-0.002842643763870001,-0.0035467888228595257,-0.0034379507414996624,-0.0032008816488087177,-0.002973940223455429,-0.0028685112483799458,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.00966431200504303,0.00014796966570429504,0.0121646892974829,-0.04568387195467949,0.07015529274940491,-0.016973372548818588,-0.009854639880359173,0.009390214458107948,0.03012031316757202,0.03880834951996803,0.004948616027832031
refine_out.1,0.009662501513957977,0.00014789473789278418,0.012161609181879847,-0.0456521175801754,0.07004042714834213,-0.01697174459695816,-0.00985432043671608,0.009389938786625862,0.03011120855808258,0.03878887742757797,0.004948616027832031
encoder_conv.block.0,-0.00030106768826954067,0.02554091066122055,0.15981527042564034,-0.767120361328125,0.7685168981552124,-0.3996429145336151,-0.278144508600235,0.0018325422424823046,0.27105146646499634,0.39377352595329285,0.0005350112915039062
encoder_conv.block.1,-0.0003010663785971701,0.025540653616189957,0.159814466229406,-0.7671164870262146,0.768513023853302,-0.39964088797569275,-0.27814310789108276,0.0018325329292565584,0.2710500955581665,0.39377152919769287,0.0005350112915039062
encoder_conv.block.2,0.061507970094680786,0.008761279284954071,0.09360175898429511,0.0,0.768513023853302,0.0,0.0,0.0018325329292565584,0.2710500955581665,0.39377152919769287,0.4952707290649414
encoder_se.block.avg_pool,0.06053483486175537,0.0012100283056497574,0.034785604862496745,-0.10183067619800568,0.13907170295715332,-0.029881324619054794,0.019595785066485405,0.06603177636861801,0.11114126443862915,0.13492591679096222,0.0
encoder_se.block.fc.0,-0.027504071593284607,3.4387572668492794e-05,0.005864944387502135,-0.04542936384677887,-0.0138325784355402,-0.043675828725099564,-0.03974107652902603,-0.025296231731772423,-0.021696150302886963,-0.01720946654677391,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0012012870283797383,0.02420038916170597,0.15556477481006417,-0.7719442844390869,0.7585833072662354,-0.3664111793041229,-0.25676435232162476,-0.0012160722399130464,0.2544595003128052,0.3604312837123871,0.000492095947265625
decoder_fc,5.519941623788327e-07,0.008174064569175243,0.0904105888111301,-0.44855397939682007,0.4597059190273285,-0.210810124874115,-0.14875710010528564,-3.539165481925011e-05,0.14882467687129974,0.210769385099411,0.0009088516235351562
refine.0,7.750535587547347e-06,0.002698283875361085,0.05194510444075635,-0.3165465295314789,0.32103219628334045,-0.12415961176156998,-0.08542004972696304,-1.2295076885493472e-05,0.08544807136058807,0.1244211196899414,0.001615762710571289
refine.1,7.750486474833451e-06,0.0026982566341757774,0.05194484222880821,-0.31654492020606995,0.32103055715560913,-0.12415898591279984,-0.08541961759328842,-1.229501413035905e-05,0.08544763922691345,0.12442048639059067,0.001615762710571289
refine.2,0.020466871559619904,0.0009312964975833893,0.030517314717769473,0.0,0.32103055715560913,0.0,0.0,0.0,0.08544763922691345,0.12442048639059067,0.5009152889251709
refine.3,0.001257303636521101,0.0004227269964758307,0.020560568972570546,-0.09862098842859268,0.15094028413295746,-0.045708365738391876,-0.03178871423006058,0.0008026727009564638,0.035802677273750305,0.05177319049835205,0.0040285587310791016
refine.4,0.0012572971172630787,0.000422722747316584,0.020560465639585693,-0.09862048923969269,0.15093952417373657,-0.04570813477039337,-0.031788554042577744,0.0008026686264201999,0.03580249100923538,0.05177292972803116,0.0040285587310791016
refine.5,0.008762478828430176,0.0001628734898986295,0.012762581631418836,0.0,0.15093952417373657,0.0,0.0,0.0008026686264201999,0.03580249100923538,0.05177292972803116,0.48592841625213623
refine_se.block.avg_pool,0.008762478828430176,4.1219314880436286e-05,0.006421005753029372,0.0013950496213510633,0.023322034627199173,0.0016539298230782151,0.0018276715418323874,0.005642583593726158,0.020650876685976982,0.022019797936081886,0.0
refine_se.block.fc.0,-0.003185519017279148,3.1304644210194965e-08,0.0002032354403400031,-0.00360591197386384,-0.0025374875403940678,-0.0035416337195783854,-0.003430940443649888,-0.0031892077531665564,-0.0029077911749482155,-0.0026287257205694914,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009626368060708046,0.00014729630493093282,0.012136980882037048,-0.041807953268289566,0.06852906942367554,-0.016931671649217606,-0.009840773418545723,0.009353222325444221,0.030047167092561722,0.03881264477968216,0.004899024963378906
refine_out.1,0.009624571539461613,0.00014722193009220064,0.012133916519088165,-0.041783612221479416,0.06842199712991714,-0.016930054873228073,-0.009840454906225204,0.009352948516607285,0.030038127675652504,0.0387931689620018,0.004899024963378906
encoder_conv.block.0,0.00016030494589358568,0.02734178490936756,0.16535354519745732,-0.7583885788917542,0.7821286916732788,-0.40731048583984375,-0.28632304072380066,-2.385224070167169e-05,0.28569695353507996,0.40277940034866333,0.0005035400390625
encoder_conv.block.1,0.00016030430560931563,0.027341507375240326,0.1653527059810039,-0.7583847641944885,0.7821247577667236,-0.407308429479599,-0.28632158041000366,-2.3852118829381652e-05,0.28569549322128296,0.40277737379074097,0.0005035400390625
encoder_conv.block.2,0.06416091322898865,0.00953609962016344,0.097653006201363,0.0,0.7821247577667236,0.0,0.0,0.0,0.28569549322128296,0.40277737379074097,0.5003118515014648
encoder_se.block.avg_pool,0.06406246870756149,0.0014423314714804292,0.03797817098650788,-0.11570349335670471,0.22771453857421875,-0.010192240588366985,0.019814228639006615,0.06623292714357376,0.11641435325145721,0.1632278710603714,0.0
encoder_se.block.fc.0,-0.027590172365307808,6.055673293303698e-05,0.007782463166185689,-0.05258679762482643,0.007474272046238184,-0.04876602441072464,-0.03782116621732712,-0.02614774741232395,-0.02078017219901085,-0.008287237025797367,0.0
encoder_se.block.fc.1,0.00011678550072247162,8.592477911406604e-07,0.0009323345918395715,0.0,0.007474272046238184,0.0,0.0,0.0,0.0,0.0027654727455228567,0.984375
encoder_se.block.fc.2,-5.342337681213394e-05,4.3400731897236255e-07,0.0006663387419116215,-0.007452569901943207,0.00061437749536708,0.0,0.0,0.0,0.0,0.0,0.984375
encoder_se.block.fc.3,0.4999866485595703,2.7127091684064908e-08,0.00019268391651631152,0.49813681840896606,0.5001536011695862,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0012952706310898066,0.02384011447429657,0.1544024756093521,-0.6904904842376709,0.7750968933105469,-0.3603796362876892,-0.255357027053833,-0.0013794007245451212,0.25326043367385864,0.35995063185691833,0.00051116943359375
decoder_fc,-6.84853148413822e-05,0.008023887872695923,0.08957621264987665,-0.498506098985672,0.42664992809295654,-0.2092037796974182,-0.14730624854564667,-0.00017874344484880567,0.14737242460250854,0.2088458389043808,0.0009326934814453125
refine.0,7.879616532591172e-06,0.0026516569778323174,0.05149433927950059,-0.2970876693725586,0.32747140526771545,-0.12330112606287003,-0.08470079302787781,-2.6536070436122827e-05,0.08480557799339294,0.12333864718675613,0.0015916824340820312
refine.1,7.8795801528031e-06,0.0026516299694776535,0.05149407703297199,-0.2970861494541168,0.32746973633766174,-0.12330050021409988,-0.08470036089420319,-2.6535935830906965e-05,0.08480514585971832,0.12333802133798599,0.0015916824340820312
refine.2,0.020277101546525955,0.0009158294415101409,0.030262839283684884,0.0,0.32746973633766174,0.0,0.0,0.0,0.08480514585971832,0.12333802133798599,0.5010106563568115
refine.3,0.001248904736712575,0.0004154978087171912,0.0203840086518131,-0.11170214414596558,0.13423840701580048,-0.04536766931414604,-0.031492896378040314,0.000806844444014132,0.035525914281606674,0.05144282057881355,0.004054069519042969
refine.4,0.0012488982174545527,0.000415493588661775,0.020383905137676024,-0.11170157790184021,0.13423772156238556,-0.04536743834614754,-0.03149273619055748,0.0008068403694778681,0.03552573546767235,0.05144255980849266,0.004054069519042969
refine.5,0.00868273340165615,0.00016020498878788203,0.012657605965895843,0.0,0.13423772156238556,0.0,0.0,0.0008068403694778681,0.03552573546767235,0.05144255980849266,0.4857454299926758
refine_se.block.avg_pool,0.00868273340165615,4.051186624565162e-05,0.006365678773363578,0.001214236719533801,0.024794790893793106,0.0016417510341852903,0.001798785524442792,0.005306039936840534,0.02032683789730072,0.02191559411585331,0.0
refine_se.block.fc.0,-0.003155043348670006,4.096155237220955e-08,0.00022574665528465654,-0.0037993949372321367,-0.0022106701508164406,-0.0036148971412330866,-0.0034265622962266207,-0.0031513599678874016,-0.002884895773604512,-0.0024455345701426268,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009540285915136337,0.00014516571536660194,0.012048888553165472,-0.03939204290509224,0.07075462490320206,-0.01679861545562744,-0.009754692204296589,0.00926046073436737,0.029808081686496735,0.038576096296310425,0.005007743835449219
refine_out.1,0.009538528509438038,0.00014509324682876468,0.012045880907130232,-0.03937168046832085,0.0706367939710617,-0.016797035932540894,-0.009754383005201817,0.00926019623875618,0.02979925647377968,0.03855697438120842,0.005007743835449219
encoder_conv.block.0,0.00016577058704569936,0.026862969622015953,0.16389929719805377,-0.8165457844734192,0.7932958006858826,-0.39977461099624634,-0.2793538570404053,-0.0006100812461227179,0.28198695182800293,0.4034724533557892,0.0005054473876953125
encoder_conv.block.1,0.00016577003407292068,0.026862699538469315,0.16389847326460769,-0.8165416717529297,0.7932918071746826,-0.399772584438324,-0.27935245633125305,-0.0006100781611166894,0.2819855213165283,0.40347039699554443,0.0005054473876953125
encoder_conv.block.2,0.0638660341501236,0.009448379278182983,0.09720282546399041,0.0,0.7932918071746826,0.0,0.0,0.0,0.2819855213165283,0.40347039699554443,0.5017986297607422
encoder_se.block.avg_pool,0.06413397192955017,0.0007121435482986271,0.026686205206035332,0.00994126033037901,0.12324653565883636,0.026958158239722252,0.03166652470827103,0.06365954875946045,0.10648877918720245,0.11476816236972809,0.0
encoder_se.block.fc.0,-0.027314838021993637,2.1459789422806352e-05,0.00463355041224398,-0.03833445534110069,-0.014401599764823914,-0.03710854798555374,-0.03404466062784195,-0.027022916823625565,-0.020534785464406013,-0.017698682844638824,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0013469660189002752,0.024018066003918648,0.15497766291926926,-0.6680730581283569,0.8624693155288696,-0.3616829514503479,-0.25603270530700684,-0.0012953728437423706,0.25365662574768066,0.36093300580978394,0.000453948974609375
decoder_fc,-2.8468040909501724e-05,0.008101805113255978,0.09001008339767261,-0.4433766007423401,0.492915540933609,-0.21018488705158234,-0.14792592823505402,7.018912583589554e-05,0.147975355386734,0.20946642756462097,0.0009174346923828125
refine.0,1.832596717576962e-05,0.0026783065404742956,0.051752454439130666,-0.3233562409877777,0.3027050197124481,-0.12372830510139465,-0.08511174470186234,1.6025553122744896e-05,0.08517336845397949,0.12372870743274689,0.0016024112701416016
refine.1,1.832588532124646e-05,0.0026782795321196318,0.05175219350056219,-0.3233546018600464,0.30270349979400635,-0.12372767925262451,-0.08511131256818771,1.6025471268221736e-05,0.08517293632030487,0.12372808158397675,0.0016024112701416016
refine.2,0.020405270159244537,0.0009230633731931448,0.030382122591964256,0.0,0.30270349979400635,0.0,0.0,1.6025471268221736e-05,0.08517293632030487,0.12372808158397675,0.5006639957427979
refine.3,0.0012523530749604106,0.00041917062480933964,0.020473901064754114,-0.10877297073602676,0.1299593597650528,-0.04547923430800438,-0.03165542334318161,0.0008131961803883314,0.03564786911010742,0.05151369795203209,0.004008173942565918
refine.4,0.0012523466721177101,0.0004191663465462625,0.020473796583591,-0.10877241939306259,0.12995870411396027,-0.045479003340005875,-0.031655263155698776,0.0008131920476444066,0.035647690296173096,0.0515134371817112,0.004008293151855469
refine.5,0.008730505593121052,0.00016139440413098782,0.012704503301230938,0.0,0.12995870411396027,0.0,0.0,0.0008131920476444066,0.035647690296173096,0.0515134371817112,0.4856632947921753
refine_se.block.avg_pool,0.008730505593121052,4.083733438164927e-05,0.0063911919374753,0.0015789276221767068,0.02314649522304535,0.001690717414021492,0.001788527355529368,0.005762510001659393,0.020525040104985237,0.021993540227413177,0.0
refine_se.block.fc.0,-0.003172913333401084,2.110734165228223e-08,0.00017637273500255708,-0.003521872451528907,-0.0027511122170835733,-0.003499935381114483,-0.003395242616534233,-0.0031782989390194416,-0.0029447870329022408,-0.002869657939299941,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009591788984835148,0.0001461334468331188,0.012088980388482677,-0.044964905828237534,0.06955284625291824,-0.016840292140841484,-0.00982335489243269,0.009335556998848915,0.029886018484830856,0.038568150252103806,0.0049953460693359375
refine_out.1,0.009590014815330505,0.00014606042532250285,0.012085959842830145,-0.044934626668691635,0.06944090873003006,-0.01683869957923889,-0.009823039174079895,0.009335286915302277,0.029877126216888428,0.038549039512872696,0.0049953460693359375
encoder_conv.block.0,-0.0011303527280688286,0.027723776176571846,0.166504613078953,-0.7840196490287781,0.8041812777519226,-0.41249459981918335,-0.2890457212924957,-0.0020688450895249844,0.2874513566493988,0.4083867371082306,0.0005102157592773438
encoder_conv.block.1,-0.0011303467908874154,0.027723493054509163,0.16650376288393354,-0.7840156555175781,0.8041772246360779,-0.4124925136566162,-0.28904426097869873,-0.0020688348449766636,0.2874498963356018,0.40838468074798584,0.0005102157592773438
encoder_conv.block.2,0.06369661539793015,0.009695759043097496,0.09846709624589067,0.0,0.8041772246360779,0.0,0.0,0.0,0.2874498963356018,0.40838468074798584,0.5055570602416992
encoder_se.block.avg_pool,0.06623920053243637,0.0011174126993864775,0.033427873090977195,-0.004035092890262604,0.22422227263450623,0.01155803631991148,0.02388192154467106,0.06774143129587173,0.11763998866081238,0.1307464987039566,0.0
encoder_se.block.fc.0,-0.02790827676653862,3.0214081562007777e-05,0.005497643273440701,-0.04089104011654854,-0.01726570911705494,-0.040560029447078705,-0.03861838951706886,-0.026457618921995163,-0.02112886682152748,-0.018151922151446342,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0014674864942207932,0.02420891262590885,0.15559216762391626,-0.7534642219543457,0.7298275232315063,-0.3636988401412964,-0.2567422688007355,-0.0016158262733370066,0.25449925661087036,0.3623226583003998,0.000576019287109375
decoder_fc,-2.2558804630534723e-05,0.008170091547071934,0.09038861403446749,-0.4358943998813629,0.4661352038383484,-0.2111378014087677,-0.14860062301158905,8.451985195279121e-06,0.14852264523506165,0.21100465953350067,0.0008993148803710938
refine.0,1.236888965649996e-05,0.002704195911064744,0.05200197987639263,-0.29566439986228943,0.3270927369594574,-0.12451357394456863,-0.08556169271469116,7.759239451843314e-06,0.08559377491474152,0.12459941953420639,0.001584768295288086
refine.1,1.236881325894501e-05,0.002704168437048793,0.05200171571254926,-0.29566290974617004,0.3270910680294037,-0.1245129406452179,-0.08556126058101654,7.759200343571138e-06,0.0855933427810669,0.12459878623485565,0.001584768295288086
refine.2,0.020483292639255524,0.0009336317889392376,0.03055555250587424,0.0,0.3270910680294037,0.0,0.0,7.759200343571138e-06,0.0855933427810669,0.12459878623485565,0.500725269317627
refine.3,0.0012619530316442251,0.00042344664689153433,0.02057806227251571,-0.1168602928519249,0.14138510823249817,-0.0458022877573967,-0.031800709664821625,0.0008216244750656188,0.03582576662302017,0.05190051719546318,0.003981232643127441
refine.4,0.0012619466288015246,0.0004234423686284572,0.02057795832021382,-0.11685970425605774,0.14138439297676086,-0.04580205678939819,-0.03180054947733879,0.000821620284114033,0.03582558035850525,0.05190025269985199,0.003981232643127441
refine.5,0.008769266307353973,0.00016321054135914892,0.012775779481469962,0.0,0.14138439297676086,0.0,0.0,0.000821620284114033,0.03582558035850525,0.05190025269985199,0.4856032133102417
refine_se.block.avg_pool,0.008769266307353973,4.1293344111181796e-05,0.00642676778102195,0.001354370964691043,0.025013979524374008,0.0016555411275476217,0.00181135896127671,0.005660814233124256,0.020493267104029655,0.022141575813293457,0.0
refine_se.block.fc.0,-0.00318118161521852,4.0272333023949614e-08,0.00022421492596156397,-0.003818618366494775,-0.0023365719243884087,-0.0036629207897931337,-0.0034647583961486816,-0.0031834705732762814,-0.0029004050884395838,-0.0025772424414753914,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.2,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
refine_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
refine_out.0,0.009633086621761322,0.00014769069093745202,0.01215321730808151,-0.049668826162815094,0.0699789971113205,-0.016945719718933105,-0.009845583699643612,0.009355037473142147,0.03006582334637642,0.0389067605137825,0.005017280578613281
refine_out.1,0.009631281718611717,0.0001476156321587041,0.012150128894736224,-0.04962802305817604,0.06986498832702637,-0.016944099217653275,-0.009845265187323093,0.009354764595627785,0.030056767165660858,0.0388871394097805,0.005017280578613281
encoder_conv.block.0,0.002807027893140912,0.02893916331231594,0.1701151766078381,-0.8455866575241089,0.8042653799057007,-0.398887574672699,-0.2871805429458618,-0.001568912179209292,0.3063323497772217,0.4152793884277344,0.00048065185546875
encoder_conv.block.1,0.002807013690471649,0.028938869014382362,0.1701143116095244,-0.8455823659896851,0.804261326789856,-0.3988855481147766,-0.2871790826320648,-0.0015689042629674077,0.3063308000564575,0.41527730226516724,0.00048065185546875
encoder_conv.block.2,0.06762862950563431,0.010628926567733288,0.10309673403039152,0.0,0.804261326789856,0.0,0.0,0.0,0.3063308000564575,0.41527730226516724,0.5039815902709961
encoder_se.block.avg_pool,0.06437364220619202,0.0019765093456953764,0.04445806277488231,-0.09413252025842667,0.2680601477622986,-0.07992993295192719,0.012968722730875015,0.06118582561612129,0.11527957022190094,0.19079360365867615,0.0
encoder_se.block.fc.0,-0.028446312993764877,3.401800131541677e-05,0.005833352493670923,-0.045546770095825195,-0.015642747282981873,-0.04273388534784317,-0.03679764270782471,-0.02773795835673809,-0.020674241706728935,-0.01692088134586811,0.0
encoder_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.2,0.0,0.0,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0
encoder_se.block.fc.3,0.5,0.0,0.0001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
encoder_fc,-0.0015784654533490539,0.023753952234983444,0.1541232047259057,-0.7364847660064697,0.8775804042816162,-0.36311572790145874,-0.25528910756111145,-0.0014960197731852531,0.25188034772872925,0.36235281825065613,0.000568389892578125
decoder_fc,-2.4484688765369356e-05,0.008007663302123547,0.08948560388198509,-0.450928658246994,0.47694116830825806,-0.21078790724277496,-0.14754626154899597,-5.77589962631464e-05,0.14703717827796936,0.2098757028579712,0.0008897781372070312
refine.0,1.2258578863111325e-05,0.0026449772994965315,0.0514294400076117,-0.28501105308532715,0.3465321660041809,-0.12385758012533188,-0.08470706641674042,9.182413123198785e-06,0.08465752005577087,0.12394409626722336,0.0016269683837890625
refine.1,1.2258526112418622e-05,0.0026449505239725113,0.051429179693754705,-0.28500962257385254,0.34653040766716003,-0.12385695427656174,-0.0847066342830658,9.182366738968994e-06,0.08465708792209625,0.12394347041845322,0.0016269683837890625
refine.2,0.020186251029372215,0.0009152491693384945,0.030253250558220923,0.0,0.34653040766716003,0.0,0.0,9.182366738968994e-06,0.08465708792209625,0.12394347041845322,0.5007381439208984
refine.3,0.0012371283955872059,0.00041430056444369256,0.020354620223519096,-0.10980219393968582,0.144053116440773,-0.045583173632621765,-0.03150249272584915,0.0007908291881904006,0.03547240048646927,0.05165429785847664,0.004130363464355469
refine.4,0.0012371219927445054,0.0004142963734921068,0.020354517274848518,-0.10980163514614105,0.1440523862838745,-0.04558294266462326,-0.03150233253836632,0.0007908251136541367,0.03547222167253494,0.051654037088155746,0.004130363464355469
refine.5,0.008638263680040836,0.00016018623136915267,0.01265686498976554,0.0,0.1440523862838745,0.0,0.0,0.0007908251136541367,0.03547222167253494,0.051654037088155746,0.4858109951019287
refine_se.block.avg_pool,0.008638264611363411,4.095511030755006e-05,0.0064003992303254065,0.0009429532219655812,0.026203513145446777,0.001635987195186317,0.001778170932084322,0.005335956811904907,0.02061506174504757,0.022269606590270996,0.0
refine_se.block.fc.0,-0.003139774315059185,1.0990967069801627e-07,0.0003462797578519661,-0.004054469522088766,-0.0016630154568701982,-0.0038495829794555902,-0.0035550398752093315,-0.003178355284035206,-0.0027960347943007946,-0.0017141494899988174,0.0
refine_se.block.fc.1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
